season,week,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,team,opponent,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg
2023,10,Rico Dowdle,3.073164556962025,25.0,2.483090909090909,12,79,6.583333333333333,1,64.64188967243702,14.358110327562983,1.196509193963582,0.5,DAL,NYG,12.0,4.1,2.5
2023,10,Bijan Robinson,3.9858947368421056,18.181818181818183,2.8267272727272728,22,95,4.318181818181818,1,99.8994809903217,-9.899480990321706,-0.4949740495160853,0.3,ATL,ARI,22.0,2.4,2.0
2023,10,Kareem Hunt,4.461875,50.0,2.6586999999999996,10,32,3.2,1,31.812473054257534,0.18752694574246576,0.018752694574246574,0.5,CLE,BAL,10.0,1.4,1.8
2023,11,Isiah Pacheco,3.189662921348315,21.052631578947366,2.709444444444445,19,89,4.684210526315789,0,72.91066015321735,16.08933984678265,0.8468073603569816,0.3157894736842105,KC,PHI,19.0,3.7,1.0
2023,11,Devin Singletary,3.250178571428571,0.0,2.8099,22,112,5.090909090909091,1,94.58659213796152,17.413407862038483,0.7915185391835674,0.45454545454545453,HOU,ARI,22.0,4.0,1.1
2023,11,Raheem Mostert,4.572558139534883,0.0,2.641380952380952,22,86,3.909090909090909,0,102.88679119820628,-16.886791198206282,-0.7675814181002856,0.18181818181818182,MIA,LV,22.0,1.9,2.0
2023,11,Zach Charbonnet,4.839787234042554,20.0,2.9199285714285717,15,47,3.1333333333333333,0,59.741617473986146,-12.741617473986146,-0.8494411649324097,0.4,SEA,LA,15.0,2.6,0.5
2023,11,Austin Ekeler,3.2484375000000005,0.0,3.1615,10,64,6.4,0,34.76153202752697,29.238467972473032,2.923846797247303,0.3,LAC,GB,10.0,1.7,4.7
2023,11,Latavius Murray,3.5260000000000002,20.0,2.297777777777778,10,35,3.5,0,29.892910451255357,0.10708954874464283,0.011898838749404759,0.4444444444444444,BUF,NYJ,10.0,2.0,1.5
2023,11,Chuba Hubbard,3.168245614035087,0.0,2.758888888888889,10,57,5.7,0,39.51384169992291,16.486158300077093,1.8317953666752327,0.5555555555555556,CAR,DAL,10.0,5.7,0.0
2023,11,Travis Etienne,4.935192307692308,7.142857142857142,3.1692727272727272,14,52,3.7142857142857144,0,63.29739587828503,-11.29739587828503,-0.8069568484489308,0.42857142857142855,JAX,TEN,14.0,2.1,1.6
2023,11,Kareem Hunt,4.906666666666667,50.0,2.8248181818181815,12,36,3.0,0,45.548160262542865,-9.548160262542865,-0.7956800218785721,0.3333333333333333,CLE,PIT,12.0,3.0,0.0
2023,11,Josh Jacobs,4.353076923076923,0.0,2.861538461538461,14,39,2.7857142857142856,0,62.85650801787127,-23.85650801787127,-1.704036286990805,0.2857142857142857,LV,MIA,14.0,1.1,1.7
2023,11,Derrick Henry,4.027368421052631,40.0,2.8194999999999997,10,38,3.8,0,42.91800805248426,-10.91800805248426,-1.2131120058315845,0.2222222222222222,TEN,JAX,10.0,3.0,0.8
2023,11,Gus Edwards,3.313064516129032,50.0,2.915666666666666,12,62,5.166666666666667,2,37.633889755687555,24.366110244312445,2.030509187026037,0.5833333333333334,BAL,CIN,12.0,4.8,0.3
2023,11,Alexander Mattison,3.440864197530864,11.11111111111111,2.9029411764705877,18,81,4.5,0,73.43451268057785,7.565487319422147,0.42030485107900817,0.4444444444444444,MIN,DEN,18.0,3.1,1.4
2023,11,Christian McCaffrey,4.781794871794872,71.42857142857143,2.7277647058823535,21,78,3.7142857142857144,0,83.85611474444872,-11.856114744448718,-0.5928057372224359,0.35,SF,TB,21.0,2.7,1.0
2023,11,Breece Hall,5.833043478260869,20.0,2.701777777777778,10,23,2.3,0,29.51258633620749,-8.512586336207491,-0.9458429262452768,0.2222222222222222,NYJ,BUF,10.0,1.4,0.9
2023,11,Miles Sanders,3.6752,18.181818181818183,2.8965555555555556,11,50,4.545454545454546,0,36.53713596119297,13.462864038807027,1.2238967308006388,0.5454545454545454,CAR,DAL,11.0,4.5,0.0
2023,11,D'Andre Swift,3.2069736842105256,8.333333333333332,2.862777777777778,12,76,6.333333333333333,1,43.32522844727119,32.67477155272881,2.722897629394067,0.4166666666666667,PHI,KC,12.0,1.8,4.5
2023,11,Tony Pollard,3.6867213114754103,8.333333333333332,2.5855,12,61,5.083333333333333,1,43.08021824946718,17.91978175053282,1.493315145877735,0.6666666666666666,DAL,CAR,12.0,3.8,1.3
2023,11,Saquon Barkley,3.3934939759036147,14.285714285714285,2.6925,14,83,5.928571428571429,0,34.916755767045885,48.083244232954115,3.434517445211008,0.35714285714285715,NYG,WAS,14.0,2.7,3.2
2023,11,Joe Mixon,3.2557971014492755,6.25,2.4234375,16,69,4.3125,0,70.62413804642675,-4.624138046426751,-0.3082758697617834,0.2,CIN,BAL,16.0,3.7,0.6
2023,11,David Montgomery,2.7165789473684208,16.666666666666664,2.3612499999999996,12,76,6.333333333333333,1,59.97799956247876,16.022000437521243,1.3351667031267702,0.5833333333333334,DET,CHI,12.0,2.7,3.7
2023,11,Javonte Williams,4.795405405405407,9.090909090909092,3.0165999999999995,11,37,3.3636363636363638,0,44.47319287318157,-7.473192873181567,-0.6793811702892334,0.5454545454545454,DEN,MIN,11.0,2.2,1.2
2023,11,James Cook,3.9015068493150675,5.88235294117647,2.7780625000000003,17,73,4.294117647058823,0,75.52840911956328,-2.5284091195632783,-0.1487299482096046,0.47058823529411764,BUF,NYJ,17.0,2.8,1.5
2023,11,Royce Freeman,3.9798630136986306,0.0,2.886235294117647,17,73,4.294117647058823,0,50.96523347093861,20.034766529061393,1.252172908066337,0.5625,LA,SEA,17.0,3.4,0.9
2023,11,Jerome Ford,6.44774193548387,33.33333333333333,2.98009090909091,12,31,2.5833333333333335,1,42.69573372518275,-24.69573372518275,-2.245066702289341,0.18181818181818182,CLE,PIT,12.0,1.7,0.9
2023,11,Najee Harris,5.405428571428573,8.333333333333332,3.114888888888889,12,35,2.9166666666666665,0,22.57791534879059,12.42208465120941,1.0351737209341174,0.5,PIT,CLE,12.0,1.7,1.3
2023,11,James Conner,4.457580645161291,21.428571428571427,3.132909090909091,14,62,4.428571428571429,0,49.107752994007846,12.892247005992154,0.9208747861422967,0.35714285714285715,ARI,HOU,14.0,2.9,1.6
2023,11,Khalil Herbert,5.437142857142857,62.5,2.6520714285714284,16,35,2.1875,0,41.19880756868756,-6.198807568687563,-0.3874254730429727,0.375,CHI,DET,16.0,0.6,1.6
2023,12,Zach Charbonnet,4.388723404255319,7.142857142857142,3.087769230769231,14,47,3.357142857142857,0,69.37575077926361,-22.375750779263612,-1.5982679128045436,0.35714285714285715,SEA,SF,14.0,3.4,0.0
2023,12,Raheem Mostert,4.451170212765959,15.0,3.1401666666666666,20,94,4.7,2,87.20313171795823,10.796868282041771,0.5682562253706195,0.42105263157894735,MIA,NYJ,20.0,4.7,0.0
2023,12,Kyren Williams,2.6215384615384614,0.0,2.8361250000000005,16,143,8.9375,0,72.17436077653352,70.82563922346648,4.426602451466655,0.5625,LA,ARI,16.0,6.8,2.2
2023,12,Bijan Robinson,3.4709890109890114,18.75,2.7316875,16,91,5.6875,1,72.29918199974911,18.70081800025089,1.1688011250156807,0.5,ATL,NO,16.0,3.3,2.4
2023,12,Rhamondre Stevenson,3.10265306122449,28.57142857142857,2.64155,21,98,4.666666666666667,1,78.25410165848547,19.745898341514533,0.940280873405454,0.42857142857142855,NE,NYG,21.0,2.1,2.5
2023,12,Josh Jacobs,3.267454545454545,5.0,2.9648888888888885,20,110,5.5,1,72.42476756904509,37.57523243095491,1.8787616215477456,0.3,LV,KC,20.0,2.9,2.6
2023,12,Travis Etienne,6.5094642857142855,25.0,2.9008125,20,56,2.8,0,58.756470989593694,-11.756470989593694,-0.618761631031247,0.2631578947368421,JAX,HOU,20.0,1.9,0.9
2023,12,James Cook,5.219302325581395,0.0,2.7499285714285717,16,43,2.6875,0,69.73297006285962,-26.73297006285962,-1.6708106289287263,0.125,BUF,PHI,16.0,2.5,0.2
2023,12,Saquon Barkley,4.036521739130435,0.0,2.7738,12,46,3.8333333333333335,0,36.05211408893662,9.94788591106338,0.828990492588615,0.4166666666666667,NYG,NE,12.0,2.8,1.1
2023,12,Jahmyr Gibbs,3.606481481481481,18.181818181818183,2.7822727272727277,11,54,4.909090909090909,0,71.47509441202466,-17.47509441202466,-1.5886449465476964,0.2727272727272727,DET,GB,11.0,4.9,0.0
2023,12,Christian McCaffrey,2.981140350877193,31.57894736842105,2.7756666666666665,19,114,6.0,2,67.2977638877954,44.7022361122046,2.4834575617891446,0.6111111111111112,SF,SEA,19.0,6.0,0.0
2023,12,Jonathan Taylor,2.793516483516484,40.0,2.6762307692307696,15,91,6.066666666666666,2,54.49953081627674,36.50046918372326,2.4333646122482175,0.7333333333333333,IND,TB,15.0,3.1,2.9
2023,12,Najee Harris,3.055050505050505,0.0,2.7051428571428566,15,99,6.6,1,66.30898751360762,32.69101248639238,2.179400832426159,0.4666666666666667,PIT,CIN,15.0,1.8,4.8
2023,12,Rachaad White,2.6047000000000002,6.666666666666667,2.563,15,100,6.666666666666667,0,76.36169368553267,23.63830631446733,1.5758870876311553,0.4,TB,IND,15.0,4.1,2.5
2023,12,Roschon Johnson,4.191142857142858,20.0,2.944222222222222,10,35,3.5,0,37.31131433504196,-2.3113143350419634,-0.23113143350419635,0.5,CHI,MIN,10.0,2.8,0.7
2023,12,David Montgomery,3.3994366197183106,33.33333333333333,2.6552000000000002,15,71,4.733333333333333,1,60.685485652480416,-4.685485652480416,-0.334677546605744,0.5,DET,GB,15.0,4.7,0.0
2023,12,Jaylen Warren,5.221020408163265,0.0,2.913,13,49,3.769230769230769,0,55.25408041683206,-6.2540804168320605,-0.48108310898708156,0.23076923076923078,PIT,CIN,13.0,2.3,1.5
2023,12,Tyler Allgeier,3.23953125,10.0,2.8593,10,64,6.4,0,66.21994087350372,-2.2199408735037167,-0.22199408735037168,0.5,ATL,NO,10.0,3.7,2.7
2023,12,Austin Ekeler,4.647187500000001,20.0,2.3657777777777778,10,32,3.2,0,32.21751482644326,-0.21751482644325648,-0.021751482644325647,0.5,LAC,BAL,10.0,2.9,0.3
2023,12,Javonte Williams,4.642615384615385,44.44444444444444,3.1944666666666666,18,65,3.611111111111111,0,47.31867076479986,2.6813292352001383,0.1577252491294199,0.47058823529411764,DEN,CLE,18.0,2.5,1.1
2023,12,Tony Pollard,3.287721518987342,0.0,2.684,13,79,6.076923076923077,1,50.0795812523758,14.920418747624197,1.2433682289686832,0.5,DAL,WAS,13.0,6.1,0.0
2023,12,Chuba Hubbard,4.316444444444444,7.142857142857142,2.724166666666667,14,45,3.2142857142857144,1,46.26625607316929,-1.2662560731692878,-0.09044686236923484,0.42857142857142855,CAR,TEN,14.0,1.4,1.9
2023,12,Derrick Henry,4.395526315789474,33.33333333333333,2.932529411764706,18,76,4.222222222222222,2,53.407916846508435,22.592083153491565,1.2551157307495313,0.4444444444444444,TEN,CAR,18.0,0.5,3.7
2023,12,Royce Freeman,2.95103896103896,15.384615384615385,2.658416666666666,13,77,5.923076923076923,1,69.04421301891968,7.955786981080323,0.6119836139292556,0.3076923076923077,LA,ARI,13.0,3.2,2.8
2023,12,Isiah Pacheco,4.143454545454546,0.0,2.6591333333333336,15,55,3.6666666666666665,2,58.67823490732146,-3.6782349073214604,-0.24521566048809737,0.3333333333333333,KC,LV,15.0,2.7,0.9
2023,12,Alvin Kamara,3.735797101449276,0.0,2.6953076923076926,15,69,4.6,0,80.02791960324602,-17.02791960324602,-1.309839969480463,0.23076923076923078,NO,ATL,15.0,2.1,2.5
2023,12,Miles Sanders,7.665357142857142,0.0,2.8659090909090916,15,28,1.8666666666666667,0,48.97399774723891,-20.97399774723891,-1.398266516482594,0.26666666666666666,CAR,TEN,15.0,0.0,1.9
2023,12,D'Andre Swift,3.237875,0.0,2.9040000000000004,14,80,5.714285714285714,0,63.191659061028716,16.808340938971284,1.2005957813550918,0.35714285714285715,PHI,BUF,14.0,5.0,0.7
2023,12,Alexander Mattison,3.4553846153846157,30.0,3.0058888888888884,10,52,5.2,0,44.28357933603185,7.716420663968151,0.7716420663968151,0.5,MIN,CHI,10.0,4.0,1.2
2023,13,Austin Ekeler,10.93277777777778,14.285714285714285,2.7906666666666666,14,18,1.2857142857142858,0,52.70126229507201,-34.70126229507201,-2.478661592505144,0.14285714285714285,LAC,NE,14.0,0.4,0.9
2023,13,Alvin Kamara,5.078235294117647,35.714285714285715,3.072923076923076,14,51,3.642857142857143,2,45.289757990641746,5.710242009358254,0.40787442923987527,0.35714285714285715,NO,DET,14.0,1.7,1.9
2023,13,Rachaad White,3.548452380952381,10.0,2.644315789473685,20,84,4.2,1,76.22569159932634,1.774308400673661,0.09338465266703479,0.2631578947368421,TB,CAR,20.0,3.5,0.8
2023,13,James Conner,4.074761904761904,60.0,2.7499090909090915,25,105,4.2,2,95.55532443147537,9.44467556852463,0.3777870227409852,0.4,ARI,PIT,25.0,3.6,0.6
2023,13,Najee Harris,3.85031746031746,6.25,2.653466666666666,16,63,3.9375,0,63.94957399829672,-0.9495739982967208,-0.05934837489354505,0.5,PIT,ARI,16.0,3.7,0.3
2023,13,Zach Charbonnet,4.384333333333333,31.57894736842105,2.885444444444444,19,60,3.1578947368421053,1,54.58384356325136,-1.5838435632513566,-0.08799130906951981,0.3333333333333333,SEA,DAL,19.0,1.3,1.9
2023,13,Tyjae Spears,3.3067999999999995,12.5,2.6196428571428574,16,75,4.6875,0,87.03729615015482,-12.037296150154816,-0.752331009384676,0.25,TEN,IND,16.0,4.7,0.0
2023,13,Raheem Mostert,4.963720930232557,18.181818181818183,3.0316666666666663,11,43,3.909090909090909,1,52.32809393604319,-9.328093936043189,-0.8480085396402899,0.45454545454545453,MIA,WAS,11.0,0.9,3.0
2023,13,Ezekiel Elliott,3.973846153846154,0.0,2.5107857142857144,17,52,3.0588235294117645,0,63.574427011876296,-11.574427011876296,-0.6808486477574291,0.29411764705882354,NE,LAC,17.0,1.9,1.1
2023,13,David Montgomery,4.876250000000001,22.22222222222222,2.771375,18,56,3.111111111111111,1,70.23613202027784,-14.236132020277836,-0.7908962233487686,0.2222222222222222,DET,NO,18.0,2.4,0.7
2023,13,Antonio Gibson,4.344285714285714,0.0,3.0967000000000002,10,35,3.5,0,32.431867304218244,2.568132695781756,0.25681326957817563,0.4,WAS,MIA,10.0,0.7,2.8
2023,13,Joe Mixon,3.9207352941176463,15.789473684210526,2.4395000000000007,19,68,3.5789473684210527,2,85.21568827663579,-17.215688276635788,-0.9060888566650415,0.3684210526315789,CIN,JAX,19.0,2.2,1.4
2023,13,Bijan Robinson,6.406792452830189,16.666666666666664,3.1327333333333334,18,53,2.9444444444444446,0,70.47211864880822,-17.47211864880822,-0.9706732582671234,0.3888888888888889,ATL,NYJ,18.0,1.9,1.0
2023,13,Dameon Pierce,5.873414634146341,13.333333333333334,3.158833333333334,15,41,2.7333333333333334,1,47.00779598645787,-6.007795986457872,-0.4005197324305248,0.26666666666666666,HOU,DEN,15.0,1.1,1.7
2023,13,Isiah Pacheco,2.7060000000000004,11.11111111111111,2.6675294117647064,18,110,6.111111111111111,1,80.70467279865419,29.295327201345813,1.6275181778525452,0.5555555555555556,KC,GB,18.0,2.6,3.6
2023,13,Javonte Williams,3.8545652173913045,15.384615384615385,2.5069999999999997,13,46,3.5384615384615383,0,67.00041133951231,-21.00041133951231,-1.6154162568855623,0.23076923076923078,DEN,HOU,13.0,1.5,2.1
2023,13,Zack Moss,4.560784313725491,10.526315789473683,2.876666666666667,19,51,2.6842105263157894,0,64.43496135533547,-13.434961355335474,-0.7071032292281828,0.3157894736842105,IND,TEN,19.0,2.7,0.0
2023,13,Breece Hall,14.0375,15.384615384615385,2.8531428571428568,13,16,1.2307692307692308,0,34.079318079252666,-20.079318079252666,-1.6732765066043889,0.25,NYJ,ATL,13.0,0.8,0.4
2023,13,Tony Pollard,4.333970588235294,15.0,2.7997647058823536,20,68,3.4,1,76.37246282493746,-8.372462824937458,-0.4186231412468729,0.4,DAL,SEA,20.0,1.3,2.2
2023,13,Kareem Hunt,3.3358333333333334,41.66666666666667,2.5162727272727277,12,48,4.0,0,55.0646666844294,-7.0646666844293975,-0.5887222237024498,0.4166666666666667,CLE,LA,12.0,2.6,1.4
2023,13,Christian McCaffrey,3.336344086021505,47.05882352941176,2.9335625000000003,17,93,5.470588235294118,1,65.37932136454756,27.620678635452435,1.6247458020854373,0.5294117647058824,SF,PHI,17.0,3.0,2.5
2023,13,Derrick Henry,3.409019607843137,9.523809523809524,2.6720499999999996,21,102,4.857142857142857,2,111.32192529011455,-9.32192529011455,-0.443901204291169,0.3333333333333333,TEN,IND,21.0,4.5,0.3
2023,13,Kyren Williams,4.524318181818182,9.523809523809524,2.8991999999999996,21,88,4.190476190476191,1,91.1245037743821,-9.124503774382106,-0.4562251887191053,0.3,LA,CLE,21.0,3.1,1.1
2023,13,Chuba Hubbard,3.5533653846153843,32.0,2.886409090909091,25,104,4.16,2,91.74654113073026,5.2534588692697355,0.21889411955290564,0.4583333333333333,CAR,TB,25.0,2.7,1.4
2023,13,Travis Etienne,4.153555555555555,36.36363636363637,2.9029,11,45,4.090909090909091,1,44.01108699101174,0.9889130089882627,0.08990118263529662,0.36363636363636365,JAX,CIN,11.0,3.4,0.7
2023,14,Alexander Mattison,2.460909090909091,0.0,2.522111111111111,10,66,6.6,0,42.63265964062263,23.367340359377373,2.336734035937737,0.7,MIN,LV,10.0,4.6,2.0
2023,14,Zack Moss,6.064642857142858,7.6923076923076925,2.7193,13,28,2.1538461538461537,0,47.22407726109673,-19.22407726109673,-1.4787751739305177,0.23076923076923078,IND,CIN,13.0,2.2,0.0
2023,14,Tony Pollard,4.077627118644068,12.5,2.7584375000000003,16,59,3.6875,0,61.38464151503661,-2.3846415150366127,-0.1490400946897883,0.5,DAL,PHI,16.0,1.5,2.2
2023,14,David Montgomery,2.6839393939393936,20.0,2.4402999999999997,10,66,6.6,0,60.65012884791512,5.34987115208488,0.534987115208488,0.6,DET,CHI,10.0,4.3,2.3
2023,14,Josh Jacobs,5.571764705882352,23.076923076923077,2.8699166666666667,13,34,2.6153846153846154,0,45.745969202949,-13.745969202948999,-1.1454974335790833,0.25,LV,MIN,13.0,1.8,0.8
2023,14,Travis Etienne,6.544571428571428,35.714285714285715,3.214,14,35,2.5,1,56.25958613544247,-21.25958613544247,-1.5185418668173192,0.2857142857142857,JAX,CLE,14.0,1.3,1.2
2023,14,D'Andre Swift,3.862564102564103,9.090909090909092,2.558777777777778,11,39,3.5454545454545454,0,73.81217037520062,-34.81217037520062,-3.164742761381875,0.18181818181818182,PHI,DAL,11.0,2.3,1.3
2023,14,Ty Chandler,4.1405714285714295,33.33333333333333,2.705909090909091,12,35,2.9166666666666665,0,42.950626582993124,-7.950626582993124,-0.662552215249427,0.4166666666666667,MIN,LV,12.0,2.3,0.6
2023,14,Derrick Henry,6.722352941176471,23.52941176470588,2.9433999999999996,17,34,2.0,2,56.12949824132736,-22.12949824132736,-1.3017351906663155,0.17647058823529413,TEN,MIA,17.0,1.2,0.8
2023,14,D'Onta Foreman,3.4296,9.090909090909092,2.4009090909090904,11,50,4.545454545454546,0,39.49887090558251,5.501129094417493,0.5501129094417493,0.6,CHI,DET,11.0,2.9,1.6
2023,14,Jamaal Williams,3.7004651162790707,18.181818181818183,2.6760000000000006,11,43,3.909090909090909,0,41.792250681135556,1.207749318864444,0.10979539262404035,0.36363636363636365,NO,CAR,11.0,1.6,2.3
2023,14,Saquon Barkley,3.991046511627908,25.0,2.79564705882353,20,86,4.3,2,49.384308392666895,36.615691607333105,1.8307845803666551,0.5,NYG,GB,20.0,1.5,2.8
2023,14,Jahmyr Gibbs,3.6877272727272743,27.27272727272727,3.155444444444444,11,66,6.0,1,55.165724923345365,10.834275076654635,0.984934097877694,0.45454545454545453,DET,CHI,11.0,5.4,0.6
2023,14,James Cook,2.920689655172414,10.0,2.6370999999999998,10,58,5.8,0,62.29377975651866,-4.29377975651866,-0.429377975651866,0.3,BUF,KC,10.0,5.2,0.6
2023,14,Miles Sanders,2.955675675675676,10.0,3.187777777777778,10,74,7.4,0,36.72053045404524,31.27946954595476,3.4754966162171956,0.3333333333333333,CAR,NO,10.0,2.1,5.3
2023,14,Najee Harris,5.54206896551724,8.333333333333332,2.7550000000000003,12,29,2.4166666666666665,0,42.22080755924491,-13.22080755924491,-1.1017339632704093,0.16666666666666666,PIT,NE,12.0,-0.1,2.5
2023,14,Joe Mixon,3.9469620253164557,23.809523809523807,2.4503999999999992,21,79,3.761904761904762,1,82.83225406400082,-3.8322540640008214,-0.18248828876194387,0.47619047619047616,CIN,IND,21.0,3.0,0.8
2023,14,Kareem Hunt,6.036666666666667,40.0,2.8097777777777773,10,27,2.7,1,41.94587804283051,-14.945878042830508,-1.4945878042830507,0.4,CLE,JAX,10.0,1.4,1.3
2023,14,Bijan Robinson,4.375882352941177,20.0,2.7458,10,34,3.4,1,44.235416218383534,-10.235416218383534,-1.0235416218383535,0.3,ATL,TB,10.0,2.2,1.2
2023,14,Christian McCaffrey,3.0130344827586213,25.0,3.025000000000001,16,145,9.0625,0,47.77493865687447,97.22506134312553,6.076566333945346,0.5,SF,SEA,16.0,6.3,2.8
2023,14,Clyde Edwards-Helaire,4.313589743589744,0.0,2.7399,11,39,3.5454545454545454,0,51.263320553829885,-12.263320553829885,-1.114847323075444,0.36363636363636365,KC,BUF,11.0,3.4,0.2
2023,14,Breece Hall,4.84925,20.0,3.1063333333333336,10,40,4.0,0,31.693666615158158,7.306333384841842,0.8118148205379825,0.3333333333333333,NYJ,HOU,10.0,1.5,2.5
2023,14,Alvin Kamara,3.555714285714285,8.333333333333332,2.5345,12,56,4.666666666666667,1,59.36858116300704,-3.3685811630070432,-0.2807150969172536,0.4166666666666667,NO,CAR,12.0,2.9,1.8
2023,14,Javonte Williams,4.815454545454545,5.88235294117647,3.1886666666666668,17,66,3.8823529411764706,1,69.02221174025692,-3.022211740256921,-0.1777771611915836,0.29411764705882354,DEN,LAC,17.0,3.9,0.0
2023,14,Ezekiel Elliott,3.8247058823529407,59.09090909090909,2.7108421052631586,22,68,3.090909090909091,0,69.69277882429351,-1.6927788242935122,-0.07694449201334147,0.5,NE,PIT,22.0,0.4,2.7
2023,14,Rachaad White,3.257941176470589,4.0,2.624041666666667,25,102,4.08,0,122.70041262014716,-20.700412620147162,-0.8280165048058865,0.44,TB,ATL,25.0,2.2,1.9
2023,14,Raheem Mostert,5.103645833333332,14.285714285714285,3.08335,21,96,4.571428571428571,2,88.00781780192133,3.992182198078666,0.1996091099039333,0.3,MIA,TEN,21.0,3.1,1.4
2023,14,Chuba Hubbard,3.9681609195402294,4.3478260869565215,2.9661363636363633,23,87,3.782608695652174,0,98.00210385773532,-11.002103857735321,-0.47835234164066615,0.43478260869565216,CAR,NO,23.0,2.0,1.7
2023,14,Jerome Ford,5.056274509803922,25.0,3.5015,12,51,4.25,0,34.359800278214784,16.640199721785216,1.386683310148768,0.5833333333333334,CLE,JAX,12.0,3.2,1.1
